8,99,10,-1
8,23,10,-1
9,98,10,-1
10,69,10,-1
10,17,10,-1
11,23,10,-1
11,66,10,-1
11,99,10,-1
12,87,10,-1
13,18,10,-1
13,19,10,-1
13,44,10,-1
14,53,10,-1
14,21,10,-1
14,21,10,-1
14,21,10,-1
15,27,10,-1
15,56,10,-1
15,68,10,-1
15,62,10,-1
16,73,10,-1
16,65,10,-1
16,31,10,-1
17,38,10,-1
18,31,10,-1
18,65,10,-1
19,24,10,-1
19,32,10,-1
20,71,10,-1
20,21,10,-1
21,84,10,-1
22,57,10,-1
22,97,10,-1
22,36,10,-1
23,41,10,-1
24,45,10,-1
25,55,10,-1
25,86,10,-1
26,85,10,-1
26,34,10,-1
26,37,10,-1
26,37,10,-1
26,37,10,-1
28,39,10,-1
28,55,10,-1
28,74,10,-1
29,49,10,-1
30,78,10,-1
30,50,10,-1
30,39,10,-1
31,60,10,-1
32,44,10,-1
32,41,10,-1
33,61,10,-1
33,63,10,-1
33,63,10,-1
33,63,10,-1
34,46,10,-1
34,47,10,-1
34,47,10,-1
34,47,10,-1
34,47,10,-1
35,87,10,-1
35,69,10,-1
35,69,10,-1
35,69,10,-1
36,83,10,-1
36,72,10,-1
36,48,10,-1
37,81,10,-1
37,47,10,-1
38,48,10,-1
39,88,10,-1
40,64,10,-1
40,80,10,-1
41,45,10,-1
42,97,10,-1
43,94,10,-1
43,52,10,-1
43,68,10,-1
43,62,10,-1
44,65,10,-1
46,53,10,-1
47,95,10,-1
48,57,10,-1
48,57,10,-1
48,57,10,-1
48,97,10,-1
50,74,10,-1
51,74,10,-1
51,92,10,-1
51,55,10,-1
52,58,10,-1
52,56,10,-1
54,82,10,-1
54,96,10,-1
58,76,10,-1
59,67,10,-1
59,93,10,-1
59,91,10,-1
60,76,10,-1
60,73,10,-1
61,91,10,-1
62,81,10,-1
62,68,10,-1
62,68,10,-1
62,68,10,-1
63,93,10,-1
63,82,10,-1
67,98,10,-1
67,98,10,-1
67,98,10,-1
68,90,10,-1
68,85,10,-1
69,89,10,-1
70,73,10,-1
71,95,10,-1
75,77,10,-1
75,94,10,-1
77,92,10,-1
78,80,10,-1
79,89,10,-1
81,85,10,-1
83,96,10,-1
91,98,10,-1
96,97,10,-1
